CODIGO_UNICO,NOMBRE_INVERSION,AVANCE_FISICO,MONTO_VIABLE,DEPARTAMENTO,PROVINCIA,BENEFICIARIO,SECTOR,COSTO_ACTUALIZADO,PIM_ANIO_ACTUAL,TIPO_INVERSION,EFICIENCIA_AVANCE,BENEFICIARIOS_POR_MILLON,INDICE_PRIORIDAD,CATEGORIA_PROYECTO,ESTADO_AVANCE
2498781,"ADQUISICION DE TERRENO EN EL(LA) REFERENTE AL SANEAMIENTO FISICO LEGAL DEL ESPACIO DE RECREACION MULTIUSOS SANTO DOMINGO DEL PRADO-CUARTO CUARTEL  DISTRITO DE NUEVE DE JULIO, PROVINCIA CONCEPCION, DEPARTAMENTO JUNIN",100.0,10000.0,JUNIN,CONCEPCION,0,GOBIERNOS LOCALES,10000.0,0,INVERSIONES IOARR,10000.0,0.0,0.6999998690917643,PEQUEÑO,COMPLETADO
2482923,"RENOVACION DE ESTRUCTURA DE SERVICIO BASICO EN EL(LA) MEDIANTE LA CREACIÓN DEL COMEDOR ESTUDIANTIL EN LA I.E 0200 DE LA COMUNIDAD NATIVA DE CHUMCHIWI DISTRITO DE SAN ROQUE DE CUMBAZA, PROVINCIA LAMAS, DEPARTAMENTO SAN MARTIN",100.0,10000.0,SAN MARTIN,LAMAS,0,GOBIERNOS LOCALES,50172.73,0,INVERSIONES IOARR,10000.0,0.0,0.6999998690917643,PEQUEÑO,COMPLETADO
2588176,"ADQUISICION DE TERRENO EN EL(LA) CEMENTERIO NUEVO EN LA LOCALIDAD SANTA CRUZ, DISTRITO DE LEONOR ORDOÑEZ, PROVINCIA JAUJA, DEPARTAMENTO JUNIN",100.0,10000.0,JUNIN,JAUJA,0,GOBIERNOS LOCALES,10000.0,0,INVERSIONES IOARR,10000.0,0.0,0.6999998690917643,PEQUEÑO,COMPLETADO
2588179,"ADQUISICION DE TERRENO EN EL(LA) ESTADIO DE PACAMARCA EN LA LOCALIDAD PACAMARCA, DISTRITO DE LEONOR ORDOÑEZ, PROVINCIA JAUJA, DEPARTAMENTO JUNIN",100.0,10000.0,JUNIN,JAUJA,0,GOBIERNOS LOCALES,10000.0,0,INVERSIONES IOARR,10000.0,0.0,0.6999998690917643,PEQUEÑO,COMPLETADO
2508990,"REPARACION DE CANAL DE RIEGO EN EL(LA) MUNICIPALIDAD DISTRITAL DE CARMEN SALCEDO EN LA LOCALIDAD PANCCAPATA, DISTRITO DE CARMEN SALCEDO, PROVINCIA LUCANAS, DEPARTAMENTO AYACUCHO",100.0,10000.0,AYACUCHO,LUCANAS,0,GOBIERNOS LOCALES,10000.0,0,INVERSIONES IOARR,10000.0,0.0,0.6999998690917643,PEQUEÑO,COMPLETADO
2649108,"ADQUISICION DE ANALIZADOR BIOQUIMICO SEMI AUTOMATICO EN EL(LA) LABERINTO  DISTRITO DE LABERINTO, PROVINCIA TAMBOPATA, DEPARTAMENTO MADRE DE DIOS",100.0,10000.0,MADRE DE DIOS,TAMBOPATA,0,GOBIERNOS REGIONALES,11000.0,0,INVERSIONES IOARR,10000.0,0.0,0.6999998690917643,PEQUEÑO,COMPLETADO
2537949,"REPARACION DE ESPACIO DE RECREACION PASIVA EN EL(LA) PARQUE DE HUALIANTA EN LA LOCALIDAD HUALIANTA, DISTRITO DE MATAHUASI, PROVINCIA CONCEPCION, DEPARTAMENTO JUNIN",100.0,10000.0,JUNIN,CONCEPCION,0,GOBIERNOS LOCALES,12400.0,0,INVERSIONES IOARR,10000.0,0.0,0.6999998690917643,PEQUEÑO,COMPLETADO
2518264,"ADQUISICION DE TERRENO EN EL(LA) PARA LA CONSTRUCCIÓN DE LOS SERVICIOS DEPORTIVOS EN LA LOCALIDAD PUNCHAO, DISTRITO DE PUNCHAO, PROVINCIA HUAMALIES, DEPARTAMENTO HUANUCO",100.0,10000.0,HUANUCO,HUAMALIES,0,GOBIERNOS LOCALES,10000.0,0,INVERSIONES IOARR,10000.0,0.0,0.6999998690917643,PEQUEÑO,COMPLETADO
2561534,"CONSTRUCCION DE RAMPA O VÍA DE ACCESO A UNA AUTOPISTA EN EL(LA) UN PASO A NIVEL EN EL BARRIO PUEBLO LIBRE  KM 83 DE LA CARRETERA CENTRAL DEL ANEXO DE VISCAP  DISTRITO DE ATAURA, PROVINCIA JAUJA, DEPARTAMENTO JUNIN",100.0,10038.7,JUNIN,JAUJA,0,GOBIERNOS LOCALES,15091.17,0,INVERSIONES IOARR,9961.449191628397,0.0,0.6999998685850988,PEQUEÑO,COMPLETADO
2605902,"ADQUISICION DE COMPUTADORA (LABORATORIO) Y IMPRESORA MULTIFUNCIONAL EN EL(LA) MUNICIPALIDAD DISTRITAL DE SHUNTE EN LA LOCALIDAD MONTECRISTO, DISTRITO DE SHUNTE, PROVINCIA TOCACHE, DEPARTAMENTO SAN MARTIN",100.0,10080.0,SAN MARTIN,TOCACHE,0,GOBIERNOS LOCALES,10080.0,0,INVERSIONES IOARR,9920.63492063492,0.0,0.6999998680443936,PEQUEÑO,COMPLETADO
2562135,"REPARACION DE PUENTE PEATONAL EN EL(LA) SECTOR MONZONA EN LA LOCALIDAD DE SAN ROQUE DE CUMBAZA EN EL  DISTRITO DE SAN ROQUE DE CUMBAZA, PROVINCIA LAMAS, DEPARTAMENTO SAN MARTIN",100.0,10112.38,SAN MARTIN,LAMAS,0,GOBIERNOS LOCALES,10112.38,0,INVERSIONES IOARR,9888.868891398464,0.0,0.6999998676204704,PEQUEÑO,COMPLETADO
2456569,"CONSTRUCCION DE HUERTO ADQUISICION DE COCINA PARA CASA, REFRIGERADORA ELÉCTRICA, OLLAS A PRESIÓN PARA USO DOMÉSTICO, RECIPIENTES DE PLÁSTICO Y SET DE CUBIERTOS EN EL(LA) IE 30235 VIRGEN DE FATIMA - QUILCAS  DISTRITO DE QUILCAS, PROVINCIA HUANCAYO, DEPARTAMENTO JUNIN",98.47,8925.02,JUNIN,HUANCAYO,0,GOBIERNOS LOCALES,13725.04,0,INVERSIONES IOARR,11033.028497415133,0.0,0.6954098831655451,PEQUEÑO,AVANZADO
2587172,"ADQUISICION DE BALANZA DIGITAL CON TALLIMETRO Y HEMOGLOBINOMETRO EN EL(LA) EL PORVENIR  DISTRITO DE SAYAPULLO, PROVINCIA GRAN CHIMU, DEPARTAMENTO LA LIBERTAD",100.0,10380.0,LA LIBERTAD,GRAN CHIMU,0,GOBIERNOS REGIONALES,8957.0,0,INVERSIONES IOARR,9633.911368015411,0.0,0.6999998641167537,PEQUEÑO,COMPLETADO
2651917,"REPARACION DE OFICINA ADMINISTRATIVA Y COBERTURA CONSTRUCCION DE RAMPA EN EL(LA) CENTRO DE ATENCIÓN DE PERSONAS CON DISCAPACIDAD (PCD) DE LA MUNICIPALIDAD DISTRITAL DE CHANCAY,  DISTRITO DE CHANCAY, PROVINCIA SAN MARCOS, DEPARTAMENTO CAJAMARCA",100.0,10486.18,CAJAMARCA,SAN MARCOS,0,GOBIERNOS LOCALES,11000.0,0,INVERSIONES IOARR,9536.361191587404,0.0,0.6999998627266311,PEQUEÑO,COMPLETADO
2565999,"CONSTRUCCION DE ESPACIO DE RECREACION PASIVA EN EL(LA) ESPACIO PÚBLICO DEL CENTRO POBLADO MENOR DE LLAGUEN,  DISTRITO DE SINSICAP, PROVINCIA OTUZCO, DEPARTAMENTO LA LIBERTAD",100.0,10490.0,LA LIBERTAD,OTUZCO,0,GOBIERNOS LOCALES,10490.0,0,INVERSIONES IOARR,9532.888465204958,0.0,0.6999998626766192,PEQUEÑO,COMPLETADO
2625625,"ADQUISICION DE SISTEMA DE VIDEO VIGILANCIA EN EL(LA) OOJJ DE LAS ESPECIALIDADES PENAL, LABORAL Y FAMILIA DE LA SEDE JUDICIAL DE NATASHA DE LA CORTE SUPERIOR DE JUSTICIA DE LA LIBERTAD  DISTRITO DE TRUJILLO, PROVINCIA TRUJILLO, DEPARTAMENTO LA LIBERTAD",100.0,10500.0,LA LIBERTAD,TRUJILLO,0,PODER JUDICIAL,37742.0,0,INVERSIONES IOARR,9523.809523809525,0.0,0.6999998625456978,PEQUEÑO,COMPLETADO
2616948,"REMODELACION DE LOSA DEPORTIVA EN EL(LA) I.E. 423 EN EL CENTRO POBLADO RACCAYA, DISTRITO DE CANARIA, PROVINCIA VICTOR FAJARDO, DEPARTAMENTO AYACUCHO",100.0,10500.0,AYACUCHO,VICTOR FAJARDO,0,GOBIERNOS LOCALES,9240.0,0,INVERSIONES IOARR,9523.809523809525,0.0,0.6999998625456978,PEQUEÑO,COMPLETADO
2575041,"RENOVACION DE TUBERIA EN EL(LA) CENTRO POBLADO DE UNTUCA,  DISTRITO DE QUIACA, PROVINCIA SANDIA, DEPARTAMENTO PUNO",100.0,10500.0,PUNO,SANDIA,0,GOBIERNOS LOCALES,29760.0,0,INVERSIONES IOARR,9523.809523809525,0.0,0.6999998625456978,PEQUEÑO,COMPLETADO
2587111,"ADQUISICION DE HEMOGLOBINOMETRO EN EL(LA) PACANGUILLA  DISTRITO DE PACANGA, PROVINCIA CHEPEN, DEPARTAMENTO LA LIBERTAD",100.0,10580.0,LA LIBERTAD,CHEPEN,0,GOBIERNOS REGIONALES,7980.0,0,INVERSIONES IOARR,9451.795841209829,0.0,0.6999998614983272,PEQUEÑO,COMPLETADO
2588563,"ADQUISICION DE HEMOGLOBINOMETRO EN EL(LA) M.I. QUIRUVILCA  DISTRITO DE QUIRUVILCA, PROVINCIA SANTIAGO DE CHUCO, DEPARTAMENTO LA LIBERTAD",100.0,10580.0,LA LIBERTAD,SANTIAGO DE CHUCO,0,GOBIERNOS REGIONALES,7980.0,0,INVERSIONES IOARR,9451.795841209829,0.0,0.6999998614983272,PEQUEÑO,COMPLETADO
2451608,"REPARACION DE TANQUES DE ALMACENAMIENTO DE AGUA EN EL(LA) SISTEMA DE AGUA POTABLE  DEL BARRIO PICHIC DISTRITO DE HUACHAC, PROVINCIA CHUPACA, DEPARTAMENTO JUNIN",100.0,10588.34,JUNIN,CHUPACA,0,GOBIERNOS LOCALES,12193.34,0,INVERSIONES IOARR,9444.35105030628,0.0,0.6999998613891388,PEQUEÑO,COMPLETADO
2511993,"REMODELACION DE SUMINISTRO DE ENERGIA ELECTRICA EN EL(LA) CALLES: ESPAÑA, HEROÍNAS TOLESDO, TÚPAC AMARU, PRÓCERES,  DISTRITO DE NUEVE DE JULIO, PROVINCIA CONCEPCION, DEPARTAMENTO JUNIN",100.0,10969.59,JUNIN,CONCEPCION,0,GOBIERNOS LOCALES,24500.0,0,INVERSIONES IOARR,9116.11099412102,0.0,0.6999998563977632,PEQUEÑO,COMPLETADO
2569479,"ADQUISICION DE DEFENSA RIBEREÑA EN EL(LA) DEL ENCAUSAMIENTO DEL RIO ACHAMAYO SECTOR AYLAPAMPA PARA PROTECCION DE PASE AEREO DEL SISTEMA DE AGUA DEL  DISTRITO DE MATAHUASI, PROVINCIA CONCEPCION, DEPARTAMENTO JUNIN",100.0,11000.0,JUNIN,CONCEPCION,0,GOBIERNOS LOCALES,11000.0,0,INVERSIONES IOARR,9090.909090909092,0.0,0.6999998559996314,PEQUEÑO,COMPLETADO
2485440,"ADQUISICION DE EQUIPO EN EL(LA) (01 MOTOFUMIGADORA, 01 PULVERIZADOR, 01 GENERADOR, 01 MOTOBOMBA, 01 MOTOSIERRA Y DEMAS ACTIVOS COMPLEMENTARIOS), PARA LA IMPLEMENTACIÓN DE LA GERENCIA DE DESARROLLO ECONÓMICO DE LA MUNICIPALIDAD PROVINCIAL DE CHACHAPOYAS,  DISTRITO DE CHACHAPOYAS, PROVINCIA CHACHAPOYAS, DEPARTAMENTO AMAZONAS",100.0,11000.0,AMAZONAS,CHACHAPOYAS,0,GOBIERNOS LOCALES,10742.0,0,INVERSIONES IOARR,9090.909090909092,0.0,0.6999998559996314,PEQUEÑO,COMPLETADO
2667865,"ADQUISICION DE EQUIPAMIENTO DE AMBIENTES COMPLEMENTARIOS Y TALLER ARTISTICO EN EL(LA) INSTITUCIONES EDUCATIVAS DE NIVEL INICIAL, PRIMARIA Y SECUNDARIA  DISTRITO DE CHICCHE, PROVINCIA HUANCAYO, DEPARTAMENTO JUNIN",100.0,11000.0,JUNIN,HUANCAYO,0,GOBIERNOS LOCALES,11000.0,0,INVERSIONES IOARR,9090.909090909092,0.0,0.6999998559996314,PEQUEÑO,COMPLETADO
2483788,"ADQUISICION DE TERRENO EN EL(LA) EN LA CALLE SAN MARTIN S/N DEL  DISTRITO DE PAMPAS, PROVINCIA PALLASCA, DEPARTAMENTO ANCASH",100.0,11000.0,ANCASH,PALLASCA,0,GOBIERNOS LOCALES,11000.0,0,INVERSIONES IOARR,9090.909090909092,0.0,0.6999998559996314,PEQUEÑO,COMPLETADO
2492781,"CONSTRUCCION DE ALMACEN EN EL(LA) MUNICIPALIDAD DISTRITAL DE MARCAPOMACOCHA EN LA LOCALIDAD MARCAPOMACOCHA, DISTRITO DE MARCAPOMACOCHA, PROVINCIA YAULI, DEPARTAMENTO JUNIN",100.0,11013.45,JUNIN,YAULI,0,GOBIERNOS LOCALES,11013.45,0,INVERSIONES IOARR,9079.80696330396,0.0,0.6999998558235423,PEQUEÑO,COMPLETADO
2498071,"RENOVACION DE CAPTACION DE AGUA  EN EL(LA) CAPTACIÓN DEL SISTEMA DE AGUA POTABLE EN LA LOCALIDAD RUNTOG (CONCEPCION DE RUNTOC), DISTRITO DE SAN PEDRO DE CHAULAN, PROVINCIA HUANUCO, DEPARTAMENTO HUANUCO",100.0,11183.03,HUANUCO,HUANUCO,0,GOBIERNOS LOCALES,19263.18,0,INVERSIONES IOARR,8942.120337690232,0.0,0.6999998536033785,PEQUEÑO,COMPLETADO
2519499,"REPARACION DE ESTRUCTURA DE SOPORTE Y ESTRUCTURA DE RETENCION EN EL(LA) PUENTE COLGANTE PEATONAL TAPARACU EN LA LOCALIDAD POAGMARAY, DISTRITO DE HUACHON, PROVINCIA PASCO, DEPARTAMENTO PASCO",100.0,11466.47,PASCO,PASCO,0,GOBIERNOS LOCALES,25659.1,0,INVERSIONES IOARR,8721.07980921766,0.0,0.6999998498925443,PEQUEÑO,COMPLETADO
2507930,"ADQUISICION DE TRIMOVIL EN EL(LA) SUB GERENCIA DE DESARROLLO ECONOMICO Y MEDIO AMBIENTE DE LA MUNICIPALIDAD DISTRITAL DE PLATERIA DEL  DISTRITO DE PLATERIA, PROVINCIA PUNO, DEPARTAMENTO PUNO",100.0,11500.0,PUNO,PUNO,0,GOBIERNOS LOCALES,11500.0,0,INVERSIONES IOARR,8695.652173913044,0.0,0.6999998494535651,PEQUEÑO,COMPLETADO
2620316,"CONSTRUCCION DE CAMPO DEPORTIVO DEL ANEXO CHAQUIRAS EN EL CENTRO POBLADO MAJIN, DISTRITO DE MIRACOSTA, PROVINCIA CHOTA, DEPARTAMENTO CAJAMARCA",100.0,11500.0,CAJAMARCA,CHOTA,0,GOBIERNOS LOCALES,13530.0,0,INVERSIONES IOARR,8695.652173913044,0.0,0.6999998494535651,PEQUEÑO,COMPLETADO
2530725,"CONSTRUCCION DE ALCANTARILLA EN EL(LA) JR. PANAMA C-04 EN EL C. P. DE PAMASHTO  DISTRITO DE LAMAS, PROVINCIA LAMAS, DEPARTAMENTO SAN MARTIN",100.0,11536.04,SAN MARTIN,LAMAS,0,GOBIERNOS LOCALES,18389.1,0,INVERSIONES IOARR,8668.485892906057,0.0,0.6999998489817245,PEQUEÑO,COMPLETADO
2511802,"REPARACION DE SISTEMA DE PROTECCION ELECTRICA  EN EL(LA) CONTRA DESCARGAS ATMOSFÉRICAS E INSTALACIÓN DE PARARRAYO PARA CASETA DE INTERNET EN LA LOCALIDAD CONCHO, DISTRITO DE TUNAN MARCA, PROVINCIA JAUJA, DEPARTAMENTO JUNIN",100.0,11596.5,JUNIN,JAUJA,0,GOBIERNOS LOCALES,11596.5,0,INVERSIONES IOARR,8623.291510369509,0.0,0.6999998481901742,PEQUEÑO,COMPLETADO
2474622,"CONSTRUCCION DE CREMATORIO EN EL(LA) MATADERO MUNICIPAL EN LA LOCALIDAD CHONGOYAPE, DISTRITO DE CHONGOYAPE, PROVINCIA CHICLAYO, DEPARTAMENTO LAMBAYEQUE",100.0,11650.48,LAMBAYEQUE,CHICLAYO,0,GOBIERNOS LOCALES,11650.48,0,INVERSIONES IOARR,8583.337338890758,0.0,0.699999847483461,PEQUEÑO,COMPLETADO
2560751,"CONSTRUCCION DE PUENTE PEATONAL EN EL(LA) RIO RAGRAMARCA Y YANTARAGRA, EN LA LOCALIDAD QUILCATACTA, DISTRITO DE ULCUMAYO, PROVINCIA JUNIN, DEPARTAMENTO JUNIN",99.91,11686.0,JUNIN,JUNIN,0,GOBIERNOS LOCALES,11686.0,0,INVERSIONES IOARR,8549.54646585658,0.0,0.6997298470184283,PEQUEÑO,AVANZADO
2470168,"CONSTRUCCION DE COBERTURA EN EL(LA) SANEAMIENTO BÁSICO DEL JIRÓN LUNA PIZARRO DEL  DISTRITO DE ATAURA, PROVINCIA JAUJA, DEPARTAMENTO JUNIN",100.0,11799.69,JUNIN,JAUJA,0,GOBIERNOS LOCALES,11799.96,0,INVERSIONES IOARR,8474.798914208763,0.0,0.6999998455299838,PEQUEÑO,COMPLETADO
2658052,"REMODELACION DE AMBIENTE DE ATENCION AL CIUDADANO EN EL(LA) MUNICIPALIDAD PROVINCIAL DE SAN MIGUEL  DISTRITO DE SAN MIGUEL, PROVINCIA SAN MIGUEL, DEPARTAMENTO CAJAMARCA",100.0,12000.0,CAJAMARCA,SAN MIGUEL,0,GOBIERNOS LOCALES,12842.19,12843,INVERSIONES IOARR,8333.333333333334,0.0,0.6999998429074987,PEQUEÑO,COMPLETADO
2659389,"RENOVACION DE EDIFICACION EN EL(LA) CENTRO DE COORDINACIONES COMUNALES DEL BARRIO CENTRO,  DISTRITO DE TRES DE DICIEMBRE, PROVINCIA CHUPACA, DEPARTAMENTO JUNIN",100.0,12000.0,JUNIN,CHUPACA,0,GOBIERNOS LOCALES,12000.0,0,INVERSIONES IOARR,8333.333333333334,0.0,0.6999998429074987,PEQUEÑO,COMPLETADO
2554607,CREACION DE UN MURO DE CONCRETO CICLÓPEO - CARRETERA PILANCÓN DEL PILANCON DEL DISTRITO DE PARCOY - PROVINCIA DE PATAZ - DEPARTAMENTO DE LA LIBERTAD,100.0,12000.0,LA LIBERTAD,PATAZ,2022,GOBIERNOS LOCALES,253695.5,0,PROYECTO DE INVERSION,8333.333333333334,168500.0,0.7000005507864996,PEQUEÑO,COMPLETADO
2530582,"CONSTRUCCION DE ACOMETIDAS SUMINISTRO ELÉCTRICO COMERCIAL EN EL(LA) CC.PP. COCHARCAS ZONA BAJA EN LA LOCALIDAD COCHARCAS, DISTRITO DE YAUCA DEL ROSARIO, PROVINCIA ICA, DEPARTAMENTO ICA",100.0,12001.79,ICA,ICA,0,GOBIERNOS LOCALES,14001.79,0,INVERSIONES IOARR,8332.090463172577,0.0,0.6999998428840637,PEQUEÑO,COMPLETADO
2632973,"RENOVACION DE COBERTURA DE INSTALACIONES DEPORTIVAS REPARACION DE MOBILIARIO DEPORTIVO - RECREATIVO EN EL(LA) COLISEO MUNICIPAL  DISTRITO DE SANTA ROSA DE SACCO, PROVINCIA YAULI, DEPARTAMENTO JUNIN",100.0,12046.2,JUNIN,YAULI,0,GOBIERNOS LOCALES,12046.2,0,INVERSIONES IOARR,8301.37304710199,0.0,0.6999998423026421,PEQUEÑO,COMPLETADO
2576508,"CONSTRUCCION DE SERVICIOS HIGIENICOS Y/O VESTIDORES EN EL(LA) I.E. 17735 EN LA LOCALIDAD CAMANA, DISTRITO DE SAN JOSE DE LOURDES, PROVINCIA SAN IGNACIO, DEPARTAMENTO CAJAMARCA",99.07,11057.17,CAJAMARCA,SAN IGNACIO,0,GOBIERNOS LOCALES,13245.17,0,INVERSIONES IOARR,8959.797127112995,0.0,0.6972098552511542,PEQUEÑO,AVANZADO
2561575,"REPARACION DE MURO DE CONTENCION EN EL(LA) BOCATOMA DEL CANAL YERBA BUENA DEL CASERÍO SUCCHA  DISTRITO DE MOLLEPATA, PROVINCIA SANTIAGO DE CHUCO, DEPARTAMENTO LA LIBERTAD",100.0,12190.91,LA LIBERTAD,SANTIAGO DE CHUCO,0,GOBIERNOS LOCALES,12190.91,0,INVERSIONES IOARR,8202.833094494177,0.0,0.6999998404080796,PEQUEÑO,COMPLETADO
2462173,"CONSTRUCCION DE RAMPAS PARA SILLAS DE RUEDAS REMODELACION DE SERVICIOS HIGIENICOS Y/O VESTIDORES EN EL(LA) PARA PERSONAS CON DISCAPACIDAD EN LA SEDE DEL GOBIERNO REGIONAL DE LAMBAYEQUE  DISTRITO DE CHICLAYO, PROVINCIA CHICLAYO, DEPARTAMENTO LAMBAYEQUE",100.0,12203.41,LAMBAYEQUE,CHICLAYO,0,GOBIERNOS REGIONALES,29028.85,0,INVERSIONES IOARR,8194.43090087115,0.0,0.6999998402444279,PEQUEÑO,COMPLETADO
2618107,"CONSTRUCCION DE TALUD/ MURO DE CONTENCION EN EL(LA) SISTEMA DE SANEAMIENTO BASICO EN EL CENTRO POBLADO PORONCCOCHA, DISTRITO DE LARAMARCA, PROVINCIA HUAYTARA, DEPARTAMENTO HUANCAVELICA",100.0,12379.45,HUANCAVELICA,HUAYTARA,0,GOBIERNOS LOCALES,58292.76,0,INVERSIONES IOARR,8077.903299419602,0.0,0.6999998379396889,PEQUEÑO,COMPLETADO
2456557,"CONSTRUCCION DE HUERTO ADQUISICION DE COCINA PARA CASA, REFRIGERADORA ELÉCTRICA, OLLAS A PRESIÓN PARA USO DOMÉSTICO, RECIPIENTES DE PLÁSTICO Y SET DE CUBIERTOS EN EL(LA) IE 30234-1 - QUILCAS  DISTRITO DE QUILCAS, PROVINCIA HUANCAYO, DEPARTAMENTO JUNIN",94.8,7598.93,JUNIN,HUANCAYO,0,GOBIERNOS LOCALES,8496.13,0,INVERSIONES IOARR,12475.44062124536,0.0,0.6843999005268915,PEQUEÑO,AVANZADO
2572746,"CONSTRUCCION DE REDUCTOR DE VELOCIDAD EN EL(LA) VIA PRINCIPAL (JR. SAN MARTIN), CON 4 PUNTOS ESTRATEGICOS, EN LA LOCALIDAD DE RUMISAPA,  DISTRITO DE RUMISAPA, PROVINCIA LAMAS, DEPARTAMENTO SAN MARTIN",100.0,12419.98,SAN MARTIN,LAMAS,0,GOBIERNOS LOCALES,21881.24,0,INVERSIONES IOARR,8051.542756107498,0.0,0.6999998374090648,PEQUEÑO,COMPLETADO
2421133,MEJORAMIENTO Y REHABILITACION DEL LOCAL DE PUESTO DE AUXILIO RAPIDO (PAR) EN LA LOCALIDAD DE CABANA - DISTRITO DE CABANA - PROVINCIA DE SAN ROMAN - DEPARTAMENTO DE PUNO,100.0,12500.0,PUNO,SAN ROMAN,1500,GOBIERNOS LOCALES,61049.84,0,PROYECTO DE INVERSION,8000.0,120000.0,0.7000003614942223,PEQUEÑO,COMPLETADO
2492719,"REMODELACION DE AMBIENTE DE ATENCION AL PUBLICO EN EL(LA) CONSULTORIO MEDICO MUNICIPAL PREVENTORIO ONTOLOGICO DR. SEGUNDO RODOLFO PEREZ NIETO, DE LA CIUDAD DE MOYOBAMBA, DISTRITO DE MOYOBAMBA, PROVINCIA MOYOBAMBA, DEPARTAMENTO SAN MARTIN",100.0,12525.21,SAN MARTIN,MOYOBAMBA,0,GOBIERNOS LOCALES,15483.55,0,INVERSIONES IOARR,7983.898074363625,0.0,0.6999998360313796,PEQUEÑO,COMPLETADO
2611790,"REPARACION DE PTAP EN EL(LA) LOCALIDAD DE SAN CARLOS  DISTRITO DE SAN CARLOS, PROVINCIA BONGARA, DEPARTAMENTO AMAZONAS",100.0,12599.0,AMAZONAS,BONGARA,0,GOBIERNOS LOCALES,12599.0,0,INVERSIONES IOARR,7937.137868084768,0.0,0.6999998350653112,PEQUEÑO,COMPLETADO
2455610,"RENOVACION DE SISTEMA DE CONDUCCION EN EL(LA) DE AGUA PARA RIEGO DE LA LOCALIDAD DE BUENA VISTA,  DISTRITO DE TALAVERA, PROVINCIA ANDAHUAYLAS, DEPARTAMENTO APURIMAC",100.0,12624.47,APURIMAC,ANDAHUAYLAS,0,GOBIERNOS LOCALES,12624.47,0,INVERSIONES IOARR,7921.124609587571,0.0,0.6999998347318546,PEQUEÑO,COMPLETADO
2587792,"ADQUISICION DE HEMOGLOBINOMETRO, MESA PARA EXAMEN Y CURACIONES Y DETECTOR DE LATIDOS FETALES EN EL(LA) 24 DE JUNIO  DISTRITO DE SANAGORAN, PROVINCIA SANCHEZ CARRION, DEPARTAMENTO LA LIBERTAD",100.0,12780.0,LA LIBERTAD,SANCHEZ CARRION,0,GOBIERNOS REGIONALES,10835.0,0,INVERSIONES IOARR,7824.726134585289,0.0,0.6999998326956351,PEQUEÑO,COMPLETADO
2622430,"CONSTRUCCION DE CERCO PERIMETRICO EN EL(LA) CEMENTERIO DE LA LOCALIDAD DE HUAYLLAHUARMI  DISTRITO DE CARMEN SALCEDO, PROVINCIA LUCANAS, DEPARTAMENTO AYACUCHO",100.0,12882.78,AYACUCHO,LUCANAS,0,GOBIERNOS LOCALES,12882.78,0,INVERSIONES IOARR,7762.299752072146,0.0,0.6999998313500257,PEQUEÑO,COMPLETADO
2453633,"REPARACION DE LOSA DEPORTIVA EN EL(LA) MUNICIPALIDAD PROVINCIAL DE TARMA EN LA LOCALIDAD TARMA, DISTRITO DE TARMA, PROVINCIA TARMA, DEPARTAMENTO JUNIN",100.0,12912.0,JUNIN,TARMA,0,GOBIERNOS LOCALES,12560.0,0,INVERSIONES IOARR,7744.733581164808,0.0,0.6999998309674735,PEQUEÑO,COMPLETADO
2528979,"CONSTRUCCION DE OFICINA Y/O CASETA DE INFORMACION TURISTICA EN EL(LA) SEGURIDAD CIUDADANA EN LAS LOCALIDADES DE COVIRIALI, (RICARDO PALMA PUENTE COLORADO) BARRIO PROGRESO, CPM BELLAVISTA, CPM SAN PEDRO DISTRITO DE COVIRIALI, PROVINCIA SATIPO, DEPARTAMENTO JUNIN",100.0,13000.0,JUNIN,SATIPO,0,GOBIERNOS LOCALES,14152.63,0,INVERSIONES IOARR,7692.307692307692,0.0,0.6999998298153658,PEQUEÑO,COMPLETADO
2571845,"ADQUISICION DE HEMOGLOBINOMETRO, HEMOGLOBINOMETRO, BALANZA DE PIE CON TALLIMETRO Y BALANZA DE PIE CON TALLIMETRO EN EL(LA) EESS CONDORMARCA - CONDORMARCA  DISTRITO DE CONDORMARCA, PROVINCIA BOLIVAR, DEPARTAMENTO LA LIBERTAD",100.0,13000.0,LA LIBERTAD,BOLIVAR,0,GOBIERNOS REGIONALES,20000.0,0,INVERSIONES IOARR,7692.307692307692,0.0,0.6999998298153658,PEQUEÑO,COMPLETADO
2442274,"REFORESTACIÓN DE TERRENO EN EL(LA) SUELO CON DEGRADACION Y LA INSTALACION DE VIVERO EN LA LOCALIDAD HUAMBALPA, DISTRITO DE HUAMBALPA, PROVINCIA VILCAS HUAMAN, DEPARTAMENTO AYACUCHO",100.0,13000.0,AYACUCHO,VILCAS HUAMAN,0,GOBIERNOS LOCALES,25000.0,0,INVERSIONES IOARR,7692.307692307692,0.0,0.6999998298153658,PEQUEÑO,COMPLETADO
2603425,"ADQUISICION DE MICROSCOPIO BINOCULAR EN EL(LA) SANTA CATALINA  DISTRITO DE SAN PEDRO DE LLOC, PROVINCIA PACASMAYO, DEPARTAMENTO LA LIBERTAD",100.0,13030.0,LA LIBERTAD,PACASMAYO,0,GOBIERNOS REGIONALES,8000.0,0,INVERSIONES IOARR,7674.597083653109,0.0,0.699999829422602,PEQUEÑO,COMPLETADO
